id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
35645105,无限起动 收割机,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡召唤·特殊召唤成功的场合才能发动。从卡组把「无限起动 收割机」以外的1只「无限起动」怪兽加入手卡。
②：以这张卡以外的自己场上1只机械族怪兽为对象才能发动。那只怪兽和这张卡直到回合结束时变成那2只的原本等级合计的等级。",,,,,,,,,,,,,,,,
35659410,青色眼睛的幻出,"这个卡名的卡在1回合只能发动1张。
①：这张卡也能把手卡1只「青眼白龙」给人观看来发动。那个场合，从手卡把1只怪兽特殊召唤。
②：1回合1次，以自己场上1只表侧表示怪兽为对象才能发动。那只表侧表示怪兽回到持有者手卡。那之后，可以让回到手卡的卡的原本卡名的以下效果适用。
●「青眼白龙」：从手卡把1只怪兽特殊召唤。
●那以外：从手卡把1只「青眼」怪兽特殊召唤。",是否展示「青眼白龙」并从手卡特殊召唤怪兽？,是否从手卡特殊召唤怪兽？,,,,,,,,,,,,,,
35686187,断头台的惨剧,对方场上表侧攻击表示存在的怪兽的表示形式变更为表侧守备表示时才能发动。对方场上守备表示存在的怪兽全部破坏。,,,,,,,,,,,,,,,,
35686188,断头台的惨剧,对方场上表侧攻击表示存在的怪兽的表示形式变更为表侧守备表示时才能发动。对方场上守备表示存在的怪兽全部破坏。,,,,,,,,,,,,,,,,
35712107,巨大怪鸟,很少见的大鸟。从空中急速下除袭击。,,,,,,,,,,,,,,,,
35726888,愚蠢的副葬,"这个卡名的卡在1回合只能发动1张。
①：从卡组把1张魔法·陷阱卡送去墓地。",,,,,,,,,,,,,,,,
35752363,朱雀,「赤剑之莱蒙多斯」＋「炎之魔神」,,,,,,,,,,,,,,,,
35762283,凡人的意志,当抽卡阶段抽到的卡是通常怪兽的场合，向对方展示抽到的卡，就可以再抽1张卡。,抽卡,,,,,,,,,,,,,,,
35770983,恐龙摔跤手·武术甲龙,"这个卡名的②的效果1回合只能使用1次。
①：这张卡以外的自己的「恐龙摔跤手」怪兽和对方怪兽进行战斗的伤害计算时，把手卡·场上的这张卡送去墓地才能发动。那只自己怪兽不会被那次战斗破坏，那只对方怪兽的攻击力在伤害步骤结束时变成一半。
②：这张卡从场上送去墓地的回合的结束阶段才能发动。这张卡特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。",,,,,,,,,,,,,,,,
35772782,No.67 平行骰子天堂锤手,"5星怪兽×2只以上
①：1回合1次，自己主要阶段1把这张卡2个超量素材取除才能发动。双方各掷2次骰子。出现的数目合计大的玩家直到下个回合的结束时不能把怪兽的效果发动，不能攻击宣言。
②：持有超量素材的这张卡在怪兽区域存在，自己或者对方掷骰子的场合，1回合只有1次可以把那之内1个数目作为7适用。",,是否修改骰子结果？,请选择要修改的骰子序号,,,,,,,,,,,,,
35781051,秘仪之力3-女帝,"这张卡召唤·反转召唤·特殊召唤成功时，进行1次投掷硬币得到以下效果。
●表：每次对方对怪兽的通常召唤成功可以从手卡把1只名字带有「秘仪之力」的怪兽在自己场上特殊召唤。
●里：每次对方对怪兽的通常召唤成功自己把手卡1张卡送去墓地。",投掷硬币,特殊召唤,手牌送墓,,,,,,,,,,,,,
35787450,无尽的恐惧,「幽狱之时计塔」放置2个时计指示物。,,,,,,,,,,,,,,,,
35798491,暗黑主教恶魔,这张卡的控制者在自己的每1个准备阶段支付500基本分。当自己场上存在的名称中含有「恶魔」字样的怪兽卡成为对方所控制的卡的效果对象时，在效果处理时掷1次骰子，若掷出1·3·6，则使此效果无效并将其破坏。,,,,,,,,,,,,,,,,
35800511,超重武者装留 爆裂手甲,"①：自己主要阶段以自己场上1只「超重武者」怪兽为对象才能发动。从自己的手卡·场上把这只怪兽当作守备力上升400的装备卡使用给那只自己怪兽装备。
②：自己墓地没有魔法·陷阱卡存在的场合，自己的守备表示的「超重武者」怪兽和对方怪兽进行战斗的从伤害步骤开始时到伤害计算前，把这张卡从手卡送去墓地才能发动。那只进行战斗的自己怪兽的守备力直到回合结束时变成原本守备力的2倍。",,,,,,,,,,,,,,,,
35803249,人造人-念力王者,"这张卡不能通常召唤。把自己场上1只表侧表示的「人造人-念力震慑者」送去墓地的场合才能特殊召唤。
①：只要这张卡在怪兽区域存在，双方不能把场上的陷阱卡的效果发动，场上的陷阱卡的效果无效化。
②：1回合1次，自己主要阶段才能发动。场上的表侧表示的陷阱卡全部破坏，给与对方破坏数量×300伤害。",表侧的陷阱卡全部破坏,,,,,,,,,,,,,,,
35809262,元素英雄 火焰翼侠,"「元素英雄 羽翼侠」＋「元素英雄 爆热女郎」
这张卡不用融合召唤不能特殊召唤。
①：这张卡战斗破坏怪兽送去墓地的场合发动。给与对方那只怪兽的原本攻击力数值的伤害。",伤害,,,,,,,,,,,,,,,
35815783,魔键施解,"这个卡名的卡在1回合只能发动1张，这个卡名的③的效果1回合只能使用1次。
①：作为这张卡的发动时的效果处理，可以从卡组把1只「魔键」怪兽加入手卡。
②：只要这张卡在场地区域存在，衍生物以外的自己场上的通常怪兽在1回合各有1次不会被战斗·效果破坏。
③：自己主要阶段才能发动。从卡组把1张「魔键-马夫提亚」加入手卡。那之后，选1张手卡回到卡组最下面。",是否从卡组把1只「魔键」怪兽加入手卡？,,,,,,,,,,,,,,,
35817848,同调传送,"这个卡名的①②的效果1回合各能使用1次。
①：自己·对方的主要阶段才能发动。用自己场上的怪兽为素材作同调召唤。
②：自己主要阶段把墓地的这张卡除外，以自己墓地1只同调怪兽为对象才能发动。那只怪兽回到额外卡组。那之后，自己从卡组抽1张。这个效果在这张卡送去墓地的回合不能发动。",,,,,,,,,,,,,,,,
35818851,不知火的武士,"「不知火的武士」的①②的效果1回合各能使用1次。
①：把自己墓地1只不死族怪兽除外才能发动。这张卡的攻击力直到回合结束时上升600，这个回合这张卡和怪兽进行战斗的场合，那只怪兽在伤害计算后除外。这个效果在对方回合也能发动。
②：这张卡被除外的场合，以「不知火的武士」以外的自己墓地1只「不知火」怪兽为对象才能发动。那只怪兽加入手卡。",,,,,,,,,,,,,,,,
35842855,炎灵神 派罗雷克斯,"这张卡不能通常召唤。自己墓地的炎属性怪兽是5只的场合才能特殊召唤。这个卡名的①的效果1回合只能使用1次。
①：这张卡特殊召唤成功时，以对方场上1只怪兽为对象才能发动。那只怪兽破坏，双方玩家受到那只怪兽的原本攻击力一半数值的伤害。
②：表侧表示的这张卡从场上离开的场合，下次的自己回合的战斗阶段跳过。",破坏并伤害,,,,,,,,,,,,,,,
35848254,光子引导,从手卡把1只4星以下的光属性怪兽表侧攻击表示特殊召唤。,,,,,,,,,,,,,,,,
35866404,大地运转兽,对方场上有超量怪兽存在的场合，这张卡可以从手卡表侧攻击表示特殊召唤。,,,,,,,,,,,,,,,,
35870016,刚鬼终结技,"这个卡名的卡在1回合只能发动1张。
①：以自己场上1只「刚鬼」连接怪兽为对象才能发动。那只怪兽的攻击力直到回合结束时上升那个连接标记数量×1000，这个回合那只怪兽向守备表示怪兽攻击的场合，给与对方为攻击力超过那个守备力的数值的战斗伤害。这张卡的发动后，直到回合结束时自己不用「刚鬼」怪兽不能攻击宣言。",,,,,,,,,,,,,,,,
35871958,鬼计节,"连接怪兽以外的「鬼计」怪兽1只
这张卡连接召唤的场合，自己场上的里侧表示的「鬼计」怪兽也能作为连接素材。这个卡名的②的效果1回合只能使用1次。
①：只要场地区域有「鬼计」卡存在，自己的「鬼计」怪兽可以直接攻击。
②：对方怪兽的攻击宣言时，把这张卡解放才能发动。从卡组把1只「鬼计」怪兽里侧守备表示特殊召唤。",,,,,,,,,,,,,,,,
35877582,法典之守护者 艾华斯,"「大贤者」怪兽＋魔法师族怪兽
这个卡名的①的效果1回合只能使用1次。
①：自己·对方的主要阶段，以这张卡以外的场上1只表侧表示怪兽为对象才能发动。自己场上的这张卡当作装备卡使用给那只怪兽装备。这个效果把这张卡给对方怪兽装备的场合，装备怪兽的效果不能发动，得到那个控制权。
②：有这张卡装备的怪兽的攻击力·守备力上升1000。",,,,,,,,,,,,,,,,
35884610,超级运动员强化特训服,"「超级运动员」怪兽才能装备。
①：装备怪兽的攻击力·守备力上升1000，装备怪兽和对方怪兽进行战斗的场合，给与对方的战斗伤害变成2倍。
②：装备怪兽的攻击破坏怪兽的场合才能发动。这次战斗阶段中，装备怪兽只再1次可以攻击。
③：自己准备阶段发动。装备怪兽除外。
④：装备怪兽回到手卡让这张卡被送去墓地的场合才能发动。这张卡回到手卡。",连续攻击,返回手卡,,,,,,,,,,,,,,
35906693,闪光抽卡,"①：自己抽卡阶段通过把通常抽卡的这张卡持续公开，那个回合的主要阶段1，可以以自己场上1只「希望皇 霍普」超量怪兽为对象，从以下效果选择1个发动。
●从卡组·额外卡组选卡名不同的「异热同心武器」怪兽任意数量当作装备卡使用给作为对象的怪兽装备。
●和作为对象的自己怪兽卡名不同的1只「希望皇 霍普」超量怪兽在那只怪兽上面重叠当作超量召唤从额外卡组特殊召唤。",是否要持续公开「闪光抽卡」？,装备,超量召唤,,,,,,,,,,,,,
35911108,启动炮司令官,"①：只要这张卡在怪兽区域存在，这张卡以外的自己场上的电子界族怪兽的攻击力·守备力上升300。
②：1回合1次，把自己场上1只电子界族怪兽解放，以对方场上1只表侧表示怪兽为对象才能发动。那只怪兽破坏。",,,,,,,,,,,,,,,,
35950025,银河骑士,"①：自己场上有「光子」怪兽或者「银河」怪兽存在的场合，这张卡可以不用解放作召唤。
②：这张卡的①的方法召唤成功的场合，以自己墓地1只「银河眼光子龙」为对象发动。这张卡的攻击力直到回合结束时下降1000，作为对象的怪兽守备表示特殊召唤。",不用解放作召唤,特殊召唤,,,,,,,,,,,,,,
35952884,流天类星龙,"同调怪兽调整＋调整以外的同调怪兽2只以上
这张卡不用同调召唤不能特殊召唤。
①：这张卡在同1次的战斗阶段中可以作出最多有那些作为同调素材的怪兽之内除调整以外的怪兽数量的攻击。
②：1回合1次，魔法·陷阱·怪兽的效果发动时才能发动。那个发动无效并破坏。
③：表侧表示的这张卡从场上离开时才能发动。从额外卡组把1只「流星龙」特殊召唤。",效果无效并破坏,特殊召唤,,,,,,,,,,,,,,
35956022,酸雨,全部地属性怪兽的攻击力下降500，守备力上升400。,,,,,,,,,,,,,,,,
35960413,高球小爱神,"这个卡名的①②的效果1回合各能使用1次。
①：自己场上的怪兽只有守备力600的怪兽的场合才能发动。这张卡从手卡特殊召唤。
②：丢弃1张手卡，以自己场上1只天使族·光属性怪兽和场上1只表侧表示怪兽为对象才能发动。那只自己怪兽的等级直到回合结束时变成和另1只怪兽的等级相同。这个效果在对方回合也能发动。",,,,,,,,,,,,,,,,
35975813,灭绝国王恶魔,这张卡仅当自己场上存在名称中含有「恶魔」字样的怪兽卡时才能进行召唤·反转召唤。这张卡的控制者在自己的每1个准备阶段支付800基本分。当这张卡成为对方所控制的卡的效果对象时，在效果处理时掷1次骰子，若掷出2或5，则使此效果无效并将其破坏。被这张卡战斗破坏的效果怪兽的效果无效化。,,,,,,,,,,,,,,,,
35984222,超魔神 本我,这张卡被卡的效果破坏送去墓地的场合，下个回合的准备阶段时这张卡从墓地特殊召唤，这张卡以外的自己场上存在的怪兽全部破坏。只要这张卡在自己场上表侧表示存在，自己不能把怪兽通常召唤·反转召唤·特殊召唤。「超魔神 本我」在自己场上只能有1张表侧表示存在。,特殊召唤,,,,,,,,,,,,,,,
35998832,溟界之漠-佐哈,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡从场上送去墓地的场合或者从墓地的特殊召唤成功的场合才能发动。对方从卡组抽1张，自己从卡组把「溟界之漠-佐哈」以外的1只「溟界」怪兽加入手卡。那之后，双方玩家选1张手卡送去墓地。
②：这张卡在墓地存在的场合，把1张手卡送去墓地才能发动。这张卡加入手卡。",,,,,,,,,,,,,,,,
36006208,彼岸的沉溺,①：把自己场上2只表侧表示的「彼岸」怪兽送去墓地，以场上最多3张卡为对象才能发动。那些卡破坏。,,,,,,,,,,,,,,,,
